,country,points,price,variety
40230,9,86,13.0,0
40231,9,86,17.0,0
40232,2,86,20.0,14
40233,28,86,55.0,24
40234,28,86,45.0,14
40235,28,86,55.0,14
40236,28,86,18.0,20
40237,9,86,14.0,20
40238,28,86,39.0,3
40239,28,86,25.0,18
40240,28,86,20.0,17
40241,28,86,55.0,14
40242,26,86,22.0,25
40243,28,86,15.0,5
40244,11,86,8.0,19
40245,28,86,15.0,14
40246,15,86,22.0,24
40247,28,86,35.0,14
40248,28,86,24.0,2
40249,28,86,18.0,27
40250,28,86,60.0,14
40251,26,86,14.0,23
40252,15,86,15.0,10
40253,9,86,60.0,0
40254,9,86,14.0,0
40255,28,97,150.0,0
40256,9,97,574.0,5
40257,9,97,451.0,5
40258,28,95,275.0,0
40259,9,95,90.0,5
40260,28,95,450.0,0
40261,28,95,200.0,17
40262,28,95,42.0,14
40263,9,95,80.0,5
40264,28,95,65.0,0
40265,9,95,310.0,5
40266,28,95,125.0,3
40267,9,94,90.0,5
40268,28,94,75.0,10
40269,9,94,235.0,5
40270,28,94,48.0,24
40271,28,94,275.0,0
40272,28,94,49.0,14
40273,9,94,80.0,5
40274,28,94,39.0,10
40275,28,85,25.0,5
40276,25,85,30.0,3
40277,28,85,35.0,5
40278,26,85,12.0,10
40279,1,85,6.0,5
40280,28,85,27.0,0
40281,28,85,18.0,10
40282,1,85,18.0,19
40283,28,85,21.0,19
40284,28,85,11.0,19
40285,1,85,18.0,5
40286,28,85,11.0,12
40287,28,85,18.0,10
40288,28,85,19.0,10
40289,28,85,28.0,14
40290,1,85,8.0,5
40291,28,85,30.0,10
40292,28,85,35.0,3
40293,25,85,18.0,24
40294,28,85,17.0,10
40295,28,85,12.0,10
40296,1,85,14.0,5
40297,28,85,18.0,13
40298,28,85,26.0,10
40299,6,83,12.0,24
40300,28,83,13.0,22
40301,15,83,19.0,5
40302,28,83,20.0,13
40303,9,83,35.36879626183683,6
40304,28,83,11.0,14
40305,6,83,10.0,14
40306,6,83,15.0,10
40307,28,83,20.0,5
40308,28,83,12.0,14
40309,6,83,8.0,22
40310,28,83,25.0,14
40311,28,82,13.0,5
40312,6,82,10.0,5
40313,28,82,11.0,10
40314,28,82,30.0,5
40315,28,82,10.0,12
40316,28,82,14.0,3
40317,6,82,12.0,24
40318,28,82,17.0,17
40319,6,82,10.0,22
40320,28,82,50.0,3
40321,6,82,20.0,14
40322,28,82,80.0,3
40323,28,82,19.0,5
40324,28,82,10.0,10
40325,28,82,26.0,17
40326,6,82,8.0,3
40327,28,90,24.0,19
40328,15,90,33.0,12
40329,28,90,96.0,0
40330,28,90,42.0,3
40331,28,90,25.0,27
40332,28,90,45.0,5
40333,28,90,22.0,14
40334,0,90,45.0,9
40335,9,90,22.0,20
40336,9,90,35.0,20
40337,9,90,22.0,20
40338,9,90,25.0,20
40339,28,90,44.0,5
40340,28,90,25.0,3
40341,28,90,38.0,0
40342,9,90,15.0,20
40343,9,90,27.0,20
40344,9,90,20.0,20
40345,28,90,28.0,27
40346,28,90,36.0,17
40347,6,86,12.0,24
40348,6,86,19.0,10
40349,6,86,13.0,3
40350,28,86,20.0,3
40351,6,86,10.0,5
40352,9,86,22.0,26
40353,24,86,20.0,22
40354,28,86,24.0,22
40355,28,86,22.0,5
40356,2,86,20.0,8
40357,28,86,38.0,23
40358,23,86,9.0,14
40359,15,86,24.0,21
40360,15,86,30.0,17
40361,22,86,13.0,15
40362,28,86,49.0,25
40363,15,86,21.0,17
40364,28,86,50.0,2
40365,22,86,14.0,15
40366,9,86,12.0,9
40367,28,86,25.0,5
40368,6,86,11.0,22
40369,15,86,12.0,21
40370,15,86,35.36879626183683,17
40371,15,86,40.0,17
40372,22,86,15.0,16
40373,28,86,30.0,9
40374,28,86,50.0,17
40375,28,86,20.0,18
40376,28,86,60.0,17
40377,28,86,13.0,3
40378,15,86,20.0,17
40379,28,86,22.0,3
40380,28,86,28.0,14
40381,15,86,19.0,17
40382,15,86,16.0,17
40383,15,86,19.0,17
40384,22,86,6.0,15
40385,9,86,14.0,0
40386,28,85,22.0,10
40387,9,85,35.36879626183683,20
40388,28,85,55.0,14
40389,15,85,10.0,3
40390,9,85,17.0,20
40391,9,85,13.0,20
40392,28,85,10.0,10
40393,28,85,12.0,5
40394,28,85,45.0,5
40395,2,85,35.36879626183683,14
40396,2,85,13.0,20
40397,28,85,50.0,17
40398,26,85,12.0,20
40399,9,85,13.0,20
40400,28,85,14.0,5
40401,28,85,17.0,21
40402,15,85,16.0,12
40403,15,85,9.0,12
40404,9,85,7.0,18
40405,9,85,14.0,18
40406,28,85,16.0,5
40407,28,85,21.0,5
40408,28,85,27.0,5
40409,9,92,35.36879626183683,14
40410,9,92,149.0,14
40411,28,92,26.0,5
40412,28,92,24.0,5
40413,9,92,35.36879626183683,5
40414,28,92,65.0,3
40415,0,92,55.0,9
40416,0,92,55.0,9
40417,9,92,69.0,14
40418,9,92,70.0,5
40419,20,91,24.0,5
40420,20,91,51.0,5
40421,28,91,20.0,3
40422,28,91,25.0,5
40423,28,91,25.0,5
40424,9,91,50.0,14
40425,15,91,35.36879626183683,26
40426,9,91,145.0,5
40427,9,91,35.36879626183683,14
40428,28,91,40.0,14
40429,28,92,58.0,14
40430,15,92,35.36879626183683,21
40431,28,92,42.0,20
40432,26,92,50.0,25
40433,28,92,55.0,3
40434,28,92,34.0,14
40435,1,92,35.36879626183683,3
40436,28,92,66.0,14
40437,28,92,44.0,18
40438,28,92,42.0,14
40439,15,92,45.0,17
40440,9,92,46.0,7
40441,15,92,34.0,17
40442,28,92,48.0,14
40443,15,92,30.0,17
40444,28,92,65.0,14
40445,15,92,70.0,21
40446,28,92,53.0,14
40447,28,92,35.0,14
40448,28,92,64.0,14
40449,1,92,29.0,3
40450,15,92,300.0,10
40451,28,92,50.0,14
40452,9,92,34.0,19
40453,9,92,45.0,14
40454,9,92,70.0,14
40455,9,92,40.0,22
40456,9,92,64.0,14
40457,9,92,70.0,14
40458,9,92,50.0,14
40459,28,92,58.0,17
40460,28,92,66.0,14
40461,20,92,75.0,14
40462,28,92,23.0,7
40463,28,92,43.0,17
40464,28,92,50.0,24
40465,28,92,60.0,0
40466,28,92,45.0,0
40467,28,92,45.0,0
40468,28,92,35.0,3
40469,26,92,40.0,25
40470,9,92,60.0,6
40471,28,92,35.0,27
40472,20,91,15.0,22
40473,15,91,90.0,17
40474,15,91,60.0,17
40475,28,91,40.0,9
40476,28,91,28.0,25
40477,28,91,38.0,5
40478,28,91,70.0,21
40479,28,91,42.0,3
40480,28,91,52.0,3
40481,25,91,44.0,24
40482,28,83,13.0,14
40483,1,83,20.0,5
40484,28,83,12.0,24
40485,28,83,36.0,17
40486,28,83,32.0,27
40487,6,83,10.0,3
40488,28,83,21.0,5
40489,28,83,24.0,21
40490,28,83,18.0,5
40491,0,83,13.0,12
40492,0,83,13.0,24
40493,1,83,15.0,5
40494,6,83,12.0,5
40495,28,83,15.0,22
40496,28,83,13.0,10
40497,28,83,48.0,14
40498,28,83,15.0,22
40499,28,83,38.0,2
40500,28,83,24.0,24
40501,28,87,9.0,19
40502,28,87,36.0,24
40503,28,87,16.0,10
40504,28,87,36.0,27
40505,28,87,19.0,27
40506,25,87,11.0,22
40507,28,87,30.0,2
40508,28,87,29.0,22
40509,20,87,13.0,22
40510,15,87,21.0,26
40511,28,87,19.0,5
40512,11,87,21.0,19
40513,6,87,16.0,22
40514,28,87,12.0,24
40515,25,87,10.0,22
40516,20,87,20.0,14
40517,11,87,46.0,19
40518,28,87,19.0,5
40519,28,87,19.0,22
40520,6,87,35.36879626183683,22
40521,28,87,18.0,7
40522,9,85,35.36879626183683,14
40523,25,85,23.0,20
40524,22,85,8.0,16
40525,12,85,25.0,17
40526,9,85,21.0,2
40527,9,85,35.36879626183683,22
40528,28,85,28.0,27
40529,28,85,50.0,3
40530,9,85,20.0,22
40531,28,85,25.0,5
40532,0,85,18.0,3
40533,26,85,20.0,25
40534,28,85,20.0,13
40535,28,85,14.0,22
40536,0,85,30.0,26
40537,0,85,10.0,9
40538,9,85,35.36879626183683,6
40539,28,85,25.0,17
40540,28,85,20.0,24
40541,28,85,30.0,5
40542,28,85,42.0,14
40543,28,87,20.0,5
40544,23,87,9.0,22
40545,6,87,10.0,3
40546,6,87,15.0,22
40547,9,87,15.0,20
40548,6,87,10.0,3
40549,28,87,15.0,27
40550,6,87,50.0,24
40551,9,87,25.0,5
40552,28,87,29.0,10
40553,9,87,50.0,14
40554,11,87,15.0,19
40555,26,87,13.0,25
40556,28,87,13.0,10
40557,6,87,13.0,3
40558,28,90,90.0,3
40559,28,90,25.0,3
40560,28,90,22.0,10
40561,28,90,30.0,3
40562,28,90,58.0,14
40563,28,90,28.0,10
40564,9,90,35.36879626183683,4
40565,28,90,35.0,14
40566,9,90,35.36879626183683,4
40567,28,90,25.0,5
40568,28,90,22.0,19
40569,9,90,35.36879626183683,4
40570,9,90,35.36879626183683,14
40571,9,90,145.0,4
40572,28,90,45.0,14
40573,28,90,36.0,5
40574,0,85,19.0,9
40575,22,85,13.0,16
40576,9,85,20.0,2
40577,28,85,18.0,17
40578,28,85,10.0,20
40579,9,85,19.0,22
40580,28,85,25.0,14
40581,28,85,35.36879626183683,5
40582,9,85,23.0,5
40583,28,85,23.0,26
40584,28,85,32.0,3
40585,28,85,23.0,24
40586,0,85,20.0,9
40587,28,85,39.0,5
40588,9,85,35.36879626183683,2
40589,22,85,10.0,16
40590,28,85,42.0,17
40591,28,85,25.0,14
40592,28,85,16.0,5
40593,26,84,15.0,5
40594,9,84,35.36879626183683,0
40595,26,84,12.0,26
40596,9,84,14.0,22
40597,28,84,29.0,2
40598,6,84,19.0,2
40599,28,84,29.0,25
40600,28,84,14.0,5
40601,6,84,25.0,22
40602,28,84,16.0,10
40603,28,84,18.0,5
40604,28,83,18.0,26
40605,26,83,12.0,5
40606,6,83,10.0,3
40607,26,83,10.0,17
40608,28,83,9.0,17
40609,28,83,8.0,19
40610,28,83,34.0,24
40611,28,83,28.0,14
40612,9,83,25.0,20
40613,0,83,25.0,14
40614,28,83,25.0,14
40615,28,83,20.0,5
40616,28,83,11.0,5
40617,28,83,10.0,14
40618,28,83,7.0,27
40619,28,83,25.0,3
40620,28,90,40.0,5
40621,28,90,40.0,3
40622,15,90,60.0,11
40623,28,90,38.0,5
40624,28,90,42.0,5
40625,6,90,25.0,0
40626,28,90,85.0,3
40627,28,90,19.0,17
40628,2,90,35.36879626183683,8
40629,28,90,38.0,14
40630,11,90,25.0,19
40631,28,90,28.0,3
40632,1,90,20.0,3
40633,28,90,25.0,24
40634,28,90,32.0,5
40635,15,90,48.0,11
40636,15,90,70.0,11
40637,15,90,50.0,11
40638,2,90,35.36879626183683,19
40639,2,90,34.0,19
40640,2,90,34.0,8
40641,2,90,25.0,14
40642,28,90,32.0,0
40643,11,90,35.0,19
40644,11,90,32.0,19
40645,15,90,50.0,11
40646,26,86,9.0,25
40647,28,86,18.0,5
40648,9,86,13.0,18
40649,9,86,24.0,0
40650,9,86,18.0,0
40651,9,86,12.0,0
40652,9,86,10.0,0
40653,9,86,17.0,0
40654,28,86,46.0,0
40655,9,86,15.0,20
40656,28,86,16.0,17
40657,2,86,10.0,20
40658,28,86,15.0,20
40659,9,86,11.0,20
40660,28,86,25.0,22
40661,28,86,21.0,5
40662,28,85,32.0,14
40663,28,85,13.0,3
40664,28,85,25.0,17
40665,28,85,45.0,21
40666,9,85,15.0,20
40667,28,85,15.0,22
40668,9,85,12.0,0
40669,28,90,45.0,14
40670,9,90,57.0,14
40671,1,90,50.0,3
40672,28,90,65.0,3
40673,28,90,40.0,5
40674,28,90,50.0,3
40675,9,90,35.36879626183683,6
40676,28,90,24.0,27
40677,9,90,85.0,14
40678,25,90,45.0,3
40679,28,90,12.0,13
40680,28,89,38.0,3
40681,28,89,38.0,24
40682,28,89,12.0,5
40683,1,89,35.0,3
40684,28,89,11.0,22
40685,2,89,27.0,19
40686,9,89,35.36879626183683,0
40687,28,94,75.0,17
40688,28,94,48.0,14
40689,9,94,193.0,5
40690,9,94,75.0,5
40691,28,94,60.0,5
40692,28,94,50.0,14
40693,28,94,62.0,14
40694,28,94,55.0,14
40695,25,94,40.0,24
40696,9,94,125.0,5
40697,9,94,55.0,22
40698,28,94,55.0,5
40699,15,94,85.0,17
40700,9,94,139.0,14
40701,9,94,100.0,14
40702,9,94,86.0,14
40703,9,94,104.0,14
40704,9,94,145.0,14
40705,28,94,30.0,19
40706,28,94,165.0,24
40707,9,94,90.0,5
40708,28,94,55.0,5
40709,9,94,100.0,14
40710,28,94,64.0,14
40711,9,94,60.0,22
40712,28,95,100.0,3
40713,28,95,70.0,23
40714,28,95,55.0,5
40715,28,95,30.0,5
40716,28,95,30.0,5
40717,28,95,100.0,3
40718,28,95,52.0,14
40719,28,94,35.0,17
40720,28,94,150.0,3
40721,28,94,70.0,23
40722,28,94,54.0,14
40723,28,94,70.0,3
40724,28,94,35.0,5
40725,28,94,125.0,3
40726,28,94,85.0,3
40727,28,94,40.0,3
40728,9,94,35.36879626183683,9
40729,28,94,65.0,0
40730,6,94,92.0,17
40731,1,94,19.0,19
40732,28,93,150.0,3
40733,28,85,16.0,3
40734,28,85,35.0,14
40735,28,85,10.0,12
40736,28,85,20.0,22
40737,28,85,20.0,12
40738,28,85,16.0,10
40739,28,85,34.0,0
40740,9,85,35.36879626183683,0
40741,15,85,15.0,23
40742,9,85,10.0,0
40743,9,85,35.36879626183683,22
40744,9,85,35.36879626183683,0
40745,28,85,175.0,3
40746,28,85,20.0,5
40747,14,85,10.0,3
40748,9,85,18.0,10
40749,9,85,19.0,10
40750,28,85,42.0,14
40751,9,85,9.0,1
40752,9,85,9.0,0
40753,9,85,30.0,0
40754,9,85,35.36879626183683,0
40755,6,85,10.0,10
40756,28,85,38.0,5
40757,28,85,36.0,27
40758,15,85,30.0,11
40759,28,88,20.0,3
40760,15,88,90.0,21
40761,15,88,22.0,21
40762,28,88,15.0,24
40763,28,88,20.0,14
40764,15,88,40.0,21
40765,28,88,60.0,3
40766,9,88,37.0,5
40767,9,88,18.0,14
40768,9,88,24.0,22
40769,9,88,17.0,22
40770,9,88,23.0,20
40771,9,88,23.0,14
40772,9,88,26.0,22
40773,9,88,22.0,20
40774,9,88,17.0,22
40775,9,88,23.0,22
40776,28,88,53.0,0
40777,28,88,39.0,10
40778,28,88,27.0,17
40779,9,88,22.0,22
40780,5,88,24.0,5
40781,27,88,15.0,20
40782,28,88,36.0,27
40783,28,88,20.0,19
40784,28,88,16.0,3
40785,15,88,34.0,21
40786,22,84,10.0,15
40787,9,84,35.0,0
40788,9,84,20.0,0
40789,28,84,15.0,14
40790,22,84,18.0,16
40791,9,84,50.0,0
40792,28,84,65.0,3
40793,28,84,19.0,17
40794,28,84,20.0,3
40795,30,84,20.0,20
40796,22,84,10.0,15
40797,28,84,42.0,10
40798,3,83,28.0,3
40799,9,83,34.0,0
40800,28,83,34.0,10
40801,15,83,15.0,17
40802,28,83,30.0,11
40803,28,83,70.0,0
40804,22,83,10.0,15
40805,28,83,80.0,3
40806,9,91,35.36879626183683,22
40807,9,91,25.0,22
40808,28,91,98.0,3
40809,28,91,22.0,20
40810,28,91,44.0,14
40811,28,91,20.0,22
40812,9,91,30.0,22
40813,28,91,49.0,14
40814,28,91,48.0,3
40815,15,91,110.0,11
40816,9,91,25.0,1
40817,28,91,35.0,14
40818,1,91,50.0,3
40819,28,85,25.0,3
40820,15,85,17.0,12
40821,28,85,28.0,5
40822,28,85,28.0,3
40823,28,85,39.0,3
40824,28,85,11.0,10
40825,22,85,35.36879626183683,20
40826,28,85,24.0,27
40827,28,85,18.0,3
40828,22,85,7.0,16
40829,28,85,18.0,3
40830,0,85,12.0,3
40831,28,85,14.0,5
40832,28,85,17.0,14
40833,28,85,20.0,22
40834,28,85,5.0,5
40835,0,85,10.0,9
40836,15,84,10.0,20
40837,26,84,15.0,25
40838,26,84,30.0,0
40839,26,86,28.0,25
40840,1,86,10.0,12
40841,12,86,23.0,17
40842,26,86,18.0,25
40843,1,86,20.0,19
40844,28,86,8.0,3
40845,25,86,8.0,22
40846,28,86,35.0,10
40847,28,86,29.0,14
40848,28,86,18.0,13
40849,28,86,26.0,10
40850,28,86,28.0,21
40851,28,86,30.0,22
40852,9,86,13.0,2
40853,22,86,35.36879626183683,15
40854,28,85,28.0,27
40855,28,85,50.0,3
40856,28,91,22.0,13
40857,2,91,30.0,8
40858,28,91,42.0,14
40859,26,90,105.0,17
40860,28,90,40.0,14
40861,26,90,34.0,17
40862,2,90,25.0,19
40863,9,90,30.0,24
40864,28,90,48.0,14
40865,2,90,30.0,19
40866,28,90,45.0,5
40867,26,90,65.0,25
40868,9,90,35.36879626183683,6
40869,2,90,26.0,8
40870,9,90,120.0,24
40871,2,90,28.0,8
40872,9,90,15.0,6
40873,28,90,39.0,5
40874,28,90,14.0,22
40875,28,90,27.0,22
40876,9,90,35.36879626183683,13
40877,9,90,35.36879626183683,7
40878,0,90,80.0,9
40879,15,90,44.0,26
40880,28,90,37.0,3
40881,28,90,45.0,2
40882,28,90,55.0,24
40883,0,90,24.0,9
40884,24,90,35.36879626183683,14
40885,15,90,35.36879626183683,17
40886,15,90,31.0,17
40887,15,90,40.0,11
40888,9,90,35.36879626183683,7
40889,28,90,29.0,5
40890,15,90,25.0,12
40891,28,90,35.0,5
40892,26,90,52.0,17
40893,28,90,25.0,20
40894,2,90,18.0,19
40895,28,90,35.0,3
40896,28,90,30.0,5
40897,15,88,50.0,11
40898,28,88,100.0,24
40899,28,88,25.0,5
40900,0,88,17.0,14
40901,20,88,20.0,22
40902,28,88,45.0,5
40903,28,88,42.0,27
40904,22,88,25.0,16
40905,22,88,12.0,15
40906,22,88,20.0,15
40907,22,88,20.0,15
40908,28,88,18.0,14
40909,22,88,11.0,15
40910,28,88,20.0,14
40911,22,88,13.0,5
40912,9,88,19.0,22
40913,9,88,20.0,20
40914,9,88,35.36879626183683,26
40915,9,88,30.0,22
40916,9,88,19.0,22
40917,22,88,22.0,15
40918,15,88,75.0,11
40919,9,88,25.0,22
40920,9,93,39.0,5
40921,6,93,75.0,17
40922,28,93,55.0,14
40923,9,93,139.0,4
40924,28,93,48.0,14
40925,22,93,60.0,15
40926,9,93,125.0,4
40927,28,93,55.0,14
40928,28,93,38.0,5
40929,28,93,65.0,3
40930,6,93,40.0,24
40931,22,93,26.0,16
40932,9,93,40.0,5
40933,28,93,48.0,24
40934,11,93,48.0,19
40935,28,93,75.0,14
40936,9,93,69.0,4
40937,28,93,55.0,22
40938,9,93,84.0,4
40939,28,93,21.0,24
40940,28,93,75.0,3
40941,28,93,60.0,14
40942,28,93,55.0,14
40943,28,93,48.0,0
40944,9,93,80.0,4
40945,15,89,79.0,11
40946,15,89,25.0,17
40947,9,89,25.0,0
40948,28,89,15.0,20
40949,28,89,25.0,2
40950,15,89,28.0,26
40951,26,89,14.0,25
40952,28,89,40.0,24
40953,2,89,15.0,8
40954,2,89,20.0,19
40955,28,89,37.0,23
40956,26,89,15.0,26
40957,15,89,24.0,17
40958,28,89,22.0,27
40959,2,89,30.0,8
40960,28,89,30.0,3
40961,26,89,18.0,25
40962,28,89,26.0,22
40963,28,89,50.0,3
40964,28,89,27.0,5
40965,28,89,45.0,14
40966,28,89,18.0,10
40967,28,89,32.0,14
40968,28,86,18.0,20
40969,28,86,22.0,13
40970,15,86,25.0,17
40971,28,86,10.0,7
40972,9,86,13.0,0
40973,9,86,13.0,0
40974,9,86,35.36879626183683,1
40975,9,86,14.0,0
40976,9,86,30.0,0
40977,9,86,26.0,0
40978,15,86,20.0,26
40979,2,86,13.0,8
40980,11,86,46.0,19
40981,26,86,19.0,17
40982,2,86,24.0,8
40983,28,86,25.0,3
40984,11,86,12.0,19
40985,11,86,35.36879626183683,19
40986,9,86,13.0,0
40987,28,86,30.0,14
40988,15,86,15.0,12
40989,28,86,26.0,27
40990,28,86,20.0,14
40991,15,86,20.0,17
40992,15,86,35.36879626183683,17
40993,9,86,35.36879626183683,1
40994,28,92,95.0,3
40995,28,92,41.0,3
40996,28,92,85.0,10
40997,28,92,80.0,3
40998,28,92,42.0,14
40999,15,92,35.36879626183683,23
41000,28,92,65.0,1
41001,2,92,35.36879626183683,8
41002,28,92,55.0,14
41003,15,92,60.0,11
41004,28,92,28.0,5
41005,15,92,80.0,11
41006,2,92,31.0,19
41007,15,92,52.0,11
41008,15,92,60.0,11
41009,9,92,23.0,0
41010,9,92,75.0,0
41011,28,92,32.0,14
41012,2,92,36.0,8
41013,28,92,37.0,5
41014,15,92,54.0,11
41015,2,92,17.0,8
41016,28,92,30.0,24
41017,28,92,60.0,0
41018,28,92,60.0,3
41019,28,90,25.0,3
41020,28,90,32.0,3
41021,24,90,40.0,14
41022,28,90,56.0,3
41023,28,90,50.0,3
41024,9,90,105.0,5
41025,9,90,35.36879626183683,5
41026,9,90,55.0,5
41027,28,90,20.0,18
41028,9,90,35.36879626183683,14
41029,9,90,35.36879626183683,14
41030,28,90,30.0,14
41031,9,90,50.0,14
41032,9,90,55.0,14
41033,9,90,95.0,14
41034,28,90,29.0,14
41035,28,90,35.0,24
41036,15,90,32.0,21
41037,28,90,40.0,3
41038,28,90,37.0,27
41039,28,90,40.0,19
41040,28,90,32.0,18
41041,9,87,35.36879626183683,17
41042,20,87,11.0,22
41043,9,87,11.0,26
41044,28,87,18.0,14
41045,28,87,28.0,5
41046,20,87,15.0,22
41047,20,87,12.0,22
41048,20,87,17.0,22
41049,28,87,28.0,10
41050,28,87,8.0,22
41051,20,87,14.0,22
41052,6,87,13.0,3
41053,28,86,29.0,5
41054,15,86,35.36879626183683,21
41055,28,86,56.0,21
41056,9,86,27.0,22
41057,9,86,20.0,17
41058,9,86,28.0,22
41059,28,86,14.0,5
41060,28,86,15.0,3
41061,26,86,15.0,23
41062,28,86,35.0,5
41063,28,86,40.0,3
41064,9,86,25.0,22
41065,9,86,25.0,22
41066,15,86,21.0,17
41067,28,86,33.0,9
41068,28,86,20.0,5
41069,28,86,25.0,9
41070,28,86,18.0,5
41071,9,86,24.0,20
41072,26,86,15.0,17
41073,9,85,20.0,22
41074,26,85,10.0,25
41075,5,89,40.0,14
41076,19,89,25.0,17
41077,28,89,25.0,14
41078,15,89,60.0,21
41079,9,89,25.0,22
41080,28,89,36.0,0
41081,28,89,20.0,10
41082,28,89,14.0,19
41083,28,89,24.0,5
41084,28,89,40.0,5
41085,28,89,45.0,5
41086,9,89,35.36879626183683,22
41087,28,89,16.0,19
41088,15,89,30.0,17
41089,28,89,50.0,3
41090,26,89,30.0,23
41091,15,89,19.0,17
41092,28,89,22.0,27
41093,28,89,54.0,17
41094,26,89,25.0,25
41095,13,89,19.0,20
41096,16,89,13.0,17
41097,19,89,15.0,17
41098,15,89,15.0,17
41099,15,89,14.0,21
41100,9,89,25.0,14
41101,15,89,49.0,17
41102,15,89,15.0,3
41103,28,93,65.0,14
41104,9,93,38.0,13
41105,14,93,40.0,17
41106,15,93,40.0,17
41107,9,93,35.36879626183683,13
41108,28,93,40.0,14
41109,28,93,100.0,14
41110,28,93,32.0,27
41111,9,93,59.0,7
41112,28,93,55.0,14
41113,28,93,34.0,22
41114,0,93,40.0,9
41115,28,93,45.0,5
41116,9,93,42.0,13
41117,28,93,48.0,14
41118,20,93,51.0,5
41119,9,93,40.0,13
41120,28,93,33.0,5
41121,28,93,70.0,14
41122,28,93,110.0,3
41123,0,93,65.0,9
41124,15,93,40.0,17
41125,15,94,29.0,17
41126,15,94,32.0,17
41127,9,94,50.0,19
41128,26,94,127.0,25
41129,28,94,54.0,14
41130,28,94,75.0,9
41131,28,94,130.0,3
41132,22,94,50.0,15
41133,28,94,50.0,26
41134,28,94,115.0,3
41135,28,94,54.0,14
41136,28,94,100.0,24
41137,9,93,45.0,22
41138,28,93,48.0,14
41139,28,93,39.0,5
41140,26,93,110.0,25
41141,15,93,48.0,21
41142,22,93,40.0,15
41143,26,93,60.0,25
41144,28,93,44.0,14
41145,9,93,84.0,24
41146,9,93,130.0,24
41147,15,93,65.0,17
41148,22,93,35.36879626183683,15
41149,28,88,18.0,19
41150,28,88,22.0,21
41151,28,88,17.0,22
41152,28,88,16.0,13
41153,28,88,25.0,24
41154,28,88,50.0,17
41155,28,88,55.0,3
41156,6,88,15.0,5
41157,28,88,22.0,22
41158,28,88,25.0,3
41159,28,88,28.0,5
41160,28,88,25.0,5
41161,28,88,45.0,2
41162,28,88,16.0,0
41163,22,88,18.0,15
41164,9,88,11.0,19
41165,28,88,17.0,17
41166,15,88,35.36879626183683,11
41167,28,92,50.0,24
41168,28,92,70.0,24
41169,28,92,15.0,19
41170,28,92,92.0,0
41171,28,92,48.0,17
41172,28,92,60.0,10
41173,12,92,59.0,10
41174,9,92,45.0,19
41175,9,92,35.0,26
41176,28,92,58.0,14
41177,28,92,54.0,3
41178,28,92,20.0,22
41179,28,92,45.0,17
41180,28,92,49.0,24
41181,2,92,24.0,8
41182,28,92,75.0,3
41183,28,92,32.0,5
41184,6,92,40.0,0
41185,9,92,35.36879626183683,17
41186,9,92,40.0,18
41187,28,93,40.0,5
41188,9,93,40.0,5
41189,9,93,35.0,5
41190,28,93,89.0,3
41191,28,93,75.0,3
41192,28,93,60.0,14
41193,28,93,55.0,14
41194,28,93,48.0,0
41195,9,93,80.0,4
41196,28,93,28.0,25
41197,28,93,45.0,24
41198,9,93,85.0,5
41199,9,93,55.0,5
41200,28,93,150.0,0
41201,22,92,26.0,15
41202,28,92,60.0,14
41203,28,92,50.0,5
41204,28,92,60.0,14
41205,28,92,45.0,14
41206,28,92,95.0,3
41207,28,92,750.0,24
41208,28,92,50.0,14
41209,11,92,42.0,19
41210,28,92,95.0,17
41211,28,92,175.0,3
41212,28,92,26.0,19
41213,6,92,23.0,24
41214,28,92,130.0,3
41215,9,92,33.0,14
41216,28,92,78.0,3
41217,28,92,70.0,3
41218,28,92,125.0,0
41219,9,92,55.0,5
41220,28,92,44.0,0
41221,28,92,65.0,0
41222,28,92,45.0,3
41223,28,92,65.0,3
41224,28,92,65.0,3
41225,28,92,65.0,3
41226,28,92,64.0,3
41227,28,92,90.0,0
41228,28,91,100.0,3
41229,28,91,30.0,3
41230,6,87,15.0,3
41231,15,86,15.0,17
41232,28,86,14.0,5
41233,28,86,19.0,2
41234,28,86,38.0,11
41235,9,86,11.0,6
41236,9,86,15.0,0
41237,15,86,13.0,26
41238,28,86,20.0,10
41239,15,86,16.0,24
41240,28,86,15.0,27
41241,6,86,10.0,5
41242,28,86,10.0,5
41243,28,86,16.0,14
41244,15,86,10.0,21
41245,15,86,10.0,14
41246,9,86,11.0,22
41247,6,86,12.0,3
41248,6,86,17.0,10
41249,6,86,12.0,22
41250,28,86,38.0,14
41251,5,86,23.0,2
41252,15,86,13.0,17
41253,28,86,16.0,17
41254,28,86,18.0,17
41255,28,86,35.0,14
41256,28,86,20.0,24
41257,15,86,15.0,5
41258,28,86,10.0,5
41259,6,86,10.0,22
41260,15,86,10.0,17
41261,15,86,25.0,17
41262,9,86,12.0,17
41263,9,86,20.0,22
41264,28,86,18.0,10
41265,28,86,25.0,25
41266,25,85,13.0,10
41267,28,85,24.0,10
41268,28,85,15.0,19
41269,28,85,9.0,10
41270,28,85,30.0,14
41271,9,85,15.0,1
41272,28,85,20.0,5
41273,26,83,35.36879626183683,25
41274,22,83,20.0,15
41275,28,83,14.0,10
41276,6,82,17.0,5
41277,6,82,12.0,19
41278,9,82,28.0,18
41279,28,82,15.0,10
41280,28,82,10.0,3
41281,28,82,18.0,17
41282,28,82,25.0,22
41283,6,82,7.0,14
41284,6,82,6.0,22
41285,28,82,12.0,5
41286,6,82,16.0,26
41287,9,82,10.0,18
